lat_bin,lon_bin,time_slot,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
53.59,-1.84,0,6,violent,0.5,0.8675632284814613,violent,0.6031,True,0.1096,0.2873,0.6031,60.3,West Yorkshire,medium
53.59,-1.84,1,6,property,0.16666666666666666,1.0114042647073518,violent,0.7577,False,0.0843,0.1581,0.7577,75.8,West Yorkshire,medium
53.59,-1.84,2,13,violent,0.0,1.0733942812811266,violent,0.785,True,0.0781,0.1369,0.785,78.5,West Yorkshire,medium
53.59,-1.84,3,6,violent,0.6666666666666666,0.4505612301390093,violent,0.7891,True,0.0767,0.1342,0.7891,78.9,West Yorkshire,medium
53.59,-1.8,1,5,violent,0.2,0.6730116880595105,violent,0.6784,True,0.0885,0.233,0.6784,67.8,West Yorkshire,medium
53.59,-1.8,3,3,property,0.3333333333333333,0.6365141893815645,violent,0.7257,False,0.1049,0.1694,0.7257,72.6,West Yorkshire,medium
53.59,-1.79,0,8,violent,0.625,0.7356219397587946,violent,0.7892,True,0.0766,0.1342,0.7892,78.9,West Yorkshire,medium
53.59,-1.79,1,3,violent,0.0,1.0986122886681096,violent,0.7869,True,0.077,0.1361,0.7869,78.7,West Yorkshire,medium
53.59,-1.78,0,3,other,0.3333333333333333,0.6365141893815645,violent,0.7865,False,0.0773,0.1362,0.7865,78.7,West Yorkshire,medium
53.59,-1.78,2,3,property,0.3333333333333333,0.6365141893815645,violent,0.5043,False,0.3329,0.1628,0.5043,50.4,West Yorkshire,uncertain
53.59,-1.77,0,8,violent,0.625,0.7356219397587946,violent,0.7841,True,0.0785,0.1375,0.7841,78.4,West Yorkshire,medium
53.59,-1.77,1,19,violent,0.5263157894736842,0.8425434329028281,violent,0.789,True,0.0767,0.1343,0.789,78.9,West Yorkshire,medium
53.59,-1.77,2,13,violent,0.6153846153846154,0.6870920273799715,violent,0.7886,True,0.0768,0.1346,0.7886,78.9,West Yorkshire,medium
53.59,-1.77,3,14,violent,0.35714285714285715,0.8304717124362917,violent,0.7893,True,0.0766,0.1341,0.7893,78.9,West Yorkshire,medium
53.59,-1.75,0,4,property,0.0,0.6931472015900639,violent,0.7382,False,0.0903,0.1714,0.7382,73.8,West Yorkshire,medium
53.59,-1.75,2,3,violent,0.0,1.0986122886681096,property,0.4754,False,0.0813,0.4754,0.4434,44.3,West Yorkshire,uncertain
53.59,-1.71,0,8,violent,0.0,1.0821955300387673,violent,0.789,True,0.0767,0.1343,0.789,78.9,West Yorkshire,medium
53.59,-1.71,2,3,property,0.3333333333333333,0.6365141893815645,violent,0.7867,False,0.0775,0.1358,0.7867,78.7,West Yorkshire,medium
53.59,-1.71,3,3,property,1.0,4.3446531758480495e-08,violent,0.7877,False,0.0771,0.1351,0.7877,78.8,West Yorkshire,medium
53.59,-1.7,0,3,violent,0.0,1.0986122886681096,violent,0.7424,True,0.0884,0.1693,0.7424,74.2,West Yorkshire,medium
53.59,-1.7,1,8,other,0.25,1.0397207708399179,property,0.4776,False,0.0808,0.4776,0.4415,44.2,West Yorkshire,uncertain
53.59,-1.7,2,4,violent,0.5,0.562335165779739,violent,0.7884,True,0.0769,0.1347,0.7884,78.8,West Yorkshire,medium
53.59,-1.7,3,4,other,0.25,1.0397207708399179,violent,0.6613,False,0.0901,0.2486,0.6613,66.1,West Yorkshire,medium
53.59,-1.69,2,3,property,0.3333333333333333,0.6365141893815645,violent,0.7869,False,0.077,0.1361,0.7869,78.7,West Yorkshire,medium
53.59,-1.6600000000000001,0,16,violent,0.3125,0.9840865030829147,violent,0.7491,True,0.0902,0.1607,0.7491,74.9,West Yorkshire,medium
53.59,-1.6600000000000001,1,6,violent,0.6666666666666666,0.4505612301390093,violent,0.7863,True,0.0772,0.1365,0.7863,78.6,West Yorkshire,medium
53.59,-1.6600000000000001,2,6,violent,0.16666666666666666,1.0114042647073518,violent,0.7885,True,0.0769,0.1347,0.7885,78.8,West Yorkshire,medium
53.59,-1.6600000000000001,3,6,violent,0.6666666666666666,0.4505612301390093,violent,0.7703,True,0.0796,0.1501,0.7703,77.0,West Yorkshire,medium
53.59,-1.6500000000000001,0,19,violent,0.21052631578947367,0.9932682101499606,violent,0.6808,True,0.0867,0.2325,0.6808,68.1,West Yorkshire,medium
53.59,-1.6500000000000001,1,16,violent,0.125,1.0717300941124526,violent,0.7881,True,0.0767,0.1351,0.7881,78.8,West Yorkshire,medium
53.59,-1.6500000000000001,2,23,violent,0.0,0.9899490539341391,violent,0.556,True,0.0946,0.3494,0.556,55.6,West Yorkshire,medium
53.59,-1.6500000000000001,3,18,violent,0.05555555555555555,0.8675632284814612,violent,0.7887,True,0.0768,0.1345,0.7887,78.9,West Yorkshire,medium
53.59,-1.6400000000000001,0,7,violent,0.2857142857142857,0.9556998911125343,violent,0.6855,True,0.1497,0.1648,0.6855,68.5,West Yorkshire,medium
53.59,-1.6400000000000001,1,8,other,0.25,1.0397207708399179,violent,0.7815,False,0.0794,0.1391,0.7815,78.2,West Yorkshire,medium
53.59,-1.6400000000000001,2,10,violent,0.2,0.6730116880595106,violent,0.7891,True,0.0766,0.1342,0.7891,78.9,West Yorkshire,medium
53.59,-1.6400000000000001,3,9,violent,0.0,0.9649629230074277,violent,0.788,True,0.0771,0.1349,0.788,78.8,West Yorkshire,medium
53.59,-1.6300000000000001,0,7,violent,0.2857142857142857,0.9556998911125343,violent,0.7876,True,0.0768,0.1357,0.7876,78.8,West Yorkshire,medium
53.59,-1.6300000000000001,1,13,violent,0.07692307692307693,0.6901856970518844,violent,0.789,True,0.0767,0.1343,0.789,78.9,West Yorkshire,medium
53.59,-1.6300000000000001,2,5,violent,0.0,1.0549201679861442,violent,0.7891,True,0.0767,0.1342,0.7891,78.9,West Yorkshire,medium
53.59,-1.6300000000000001,3,7,property,0.14285714285714285,0.6829081257408294,violent,0.789,False,0.0767,0.1343,0.789,78.9,West Yorkshire,medium
53.59,-1.62,0,18,violent,0.1111111111111111,1.0608569471580214,violent,0.7678,True,0.0791,0.1531,0.7678,76.8,West Yorkshire,medium
53.59,-1.62,1,13,property,0.07692307692307693,1.0123308391031736,property,0.4787,True,0.0804,0.4787,0.4409,44.1,West Yorkshire,uncertain
53.59,-1.62,2,20,property,0.4,0.8568409950394724,violent,0.7893,False,0.0766,0.1341,0.7893,78.9,West Yorkshire,medium
53.59,-1.62,3,15,property,0.2,1.0606018056124555,violent,0.5796,False,0.095,0.3254,0.5796,58.0,West Yorkshire,medium
53.59,-1.61,0,7,violent,0.2857142857142857,0.9556998911125343,violent,0.7821,True,0.0791,0.1387,0.7821,78.2,West Yorkshire,medium
53.59,-1.61,1,10,property,0.3,0.8979457248567798,violent,0.7892,False,0.0766,0.1342,0.7892,78.9,West Yorkshire,medium
53.59,-1.61,2,9,property,0.2222222222222222,0.936888307539016,violent,0.7737,False,0.0817,0.1446,0.7737,77.4,West Yorkshire,medium
53.59,-1.61,3,9,violent,0.1111111111111111,0.6869615976336275,violent,0.7823,True,0.0791,0.1387,0.7823,78.2,West Yorkshire,medium
53.59,-1.34,0,18,violent,0.3888888888888889,0.7867012379169144,violent,0.7849,True,0.0782,0.1369,0.7849,78.5,West Yorkshire,medium
53.59,-1.34,1,13,violent,0.5384615384615384,0.8305178252872478,violent,0.7789,True,0.0803,0.1408,0.7789,77.9,West Yorkshire,medium
53.59,-1.34,2,20,violent,0.25,0.9745701894462542,violent,0.7835,True,0.0787,0.1378,0.7835,78.3,West Yorkshire,medium
53.59,-1.34,3,15,violent,0.0,1.0986122886681096,violent,0.7836,True,0.0786,0.1378,0.7836,78.4,West Yorkshire,medium
53.59,-1.33,0,51,property,0.23529411764705882,1.029195032646792,violent,0.4605,False,0.0809,0.4586,0.4605,46.0,West Yorkshire,uncertain
53.59,-1.33,1,64,property,0.171875,1.0383738574671824,property,0.4798,True,0.0803,0.4798,0.44,44.0,West Yorkshire,uncertain
53.59,-1.33,2,66,violent,0.030303030303030304,1.0406984379215733,violent,0.4871,True,0.0845,0.4284,0.4871,48.7,West Yorkshire,uncertain
53.59,-1.33,3,59,violent,0.0,1.0939006772389492,property,0.4762,False,0.0805,0.4762,0.4433,44.3,West Yorkshire,uncertain
53.59,-1.32,0,40,violent,0.3,0.9972715231823841,violent,0.7506,True,0.0857,0.1637,0.7506,75.1,West Yorkshire,medium
53.59,-1.32,1,40,violent,0.0,0.8570050648778206,violent,0.7747,True,0.0809,0.1444,0.7747,77.5,West Yorkshire,medium
53.59,-1.32,2,38,violent,0.0,1.0618746237657282,violent,0.7832,True,0.0787,0.1381,0.7832,78.3,West Yorkshire,medium
53.59,-1.32,3,38,violent,0.07894736842105263,1.039354567438057,violent,0.7845,True,0.0779,0.1376,0.7845,78.5,West Yorkshire,medium
53.59,-1.31,0,12,property,0.16666666666666666,1.0114042647073518,violent,0.7733,False,0.0818,0.1449,0.7733,77.3,West Yorkshire,medium
53.59,-1.31,1,18,violent,0.2777777777777778,0.9809896824453154,violent,0.7449,True,0.0869,0.1682,0.7449,74.5,West Yorkshire,medium
53.59,-1.31,2,8,violent,0.25,1.0397207708399179,property,0.4812,False,0.0803,0.4812,0.4385,43.9,West Yorkshire,uncertain
53.59,-1.31,3,11,violent,0.2727272727272727,0.9949236325717751,property,0.475,False,0.0801,0.475,0.4449,44.5,West Yorkshire,uncertain
53.59,-1.3,0,61,violent,0.16393442622950818,1.0462794162918343,violent,0.7801,True,0.0794,0.1406,0.7801,78.0,West Yorkshire,medium
53.59,-1.3,1,51,violent,0.17647058823529413,1.0326262972835027,violent,0.7799,True,0.0783,0.1418,0.7799,78.0,West Yorkshire,medium
53.59,-1.3,2,60,violent,0.38333333333333336,0.9488800383520672,violent,0.6624,True,0.0972,0.2403,0.6624,66.2,West Yorkshire,medium
53.59,-1.3,3,50,property,0.02,1.08571552756228,violent,0.7874,False,0.0769,0.1358,0.7874,78.7,West Yorkshire,medium
53.59,-1.29,0,36,violent,0.0,1.0688206728265008,violent,0.7747,True,0.0809,0.1444,0.7747,77.5,West Yorkshire,medium
53.59,-1.29,1,38,violent,0.18421052631578946,1.0222021743315024,violent,0.4804,True,0.086,0.4335,0.4804,48.0,West Yorkshire,uncertain
53.59,-1.29,2,28,violent,0.07142857142857142,1.060944240790747,violent,0.7871,True,0.0771,0.1359,0.7871,78.7,West Yorkshire,medium
53.59,-1.29,3,32,property,0.125,0.8752589385161158,violent,0.7314,False,0.085,0.1835,0.7314,73.1,West Yorkshire,medium
53.59,-1.28,0,8,violent,0.375,0.9002560512685369,violent,0.5154,True,0.3193,0.1654,0.5154,51.5,West Yorkshire,uncertain
53.59,-1.28,1,7,violent,0.7142857142857143,0.4101163396015586,violent,0.4852,True,0.085,0.4298,0.4852,48.5,West Yorkshire,uncertain
53.59,-1.28,2,10,violent,0.0,1.0549201679861442,violent,0.7849,True,0.0781,0.1369,0.7849,78.5,West Yorkshire,medium
53.59,-1.28,3,9,violent,0.2222222222222222,0.936888307539016,violent,0.6569,True,0.0946,0.2485,0.6569,65.7,West Yorkshire,medium
53.6,-1.96,0,6,other,0.5,0.8675632284814612,violent,0.5025,False,0.3356,0.1619,0.5025,50.2,West Yorkshire,uncertain
53.6,-1.96,3,5,violent,0.0,1.0549201679861442,violent,0.5027,True,0.3353,0.162,0.5027,50.3,West Yorkshire,uncertain
53.6,-1.94,0,3,violent,0.0,1.0986122886681096,violent,0.7833,True,0.0784,0.1382,0.7833,78.3,West Yorkshire,medium
