lat_bin,lon_bin,time_slot,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
39.93,-75.21000000000001,1,4,other,1.0,4.34465315364359e-08,property,0.906,False,0.0797,0.906,0.0142,1.4,Philadelphia,high
39.93,-75.21000000000001,2,21,property,0.2857142857142857,0.9556998911125343,property,0.9175,True,0.0734,0.9175,0.0091,0.9,Philadelphia,high
39.93,-75.21000000000001,3,26,property,0.0,1.0971128947333808,property,0.8256,True,0.1633,0.8256,0.0111,1.1,Philadelphia,high
39.93,-75.2,0,63,property,0.0,1.0591961090834372,property,0.7187,True,0.2722,0.7187,0.0091,0.9,Philadelphia,medium
39.93,-75.2,1,18,property,0.0,0.6931472015900639,property,0.727,True,0.2637,0.727,0.0094,0.9,Philadelphia,medium
39.93,-75.2,2,96,property,0.10416666666666667,0.7744201529755905,property,0.9411,True,0.0501,0.9411,0.0088,0.9,Philadelphia,high
39.93,-75.2,3,65,property,0.18461538461538463,0.9409269597127585,property,0.786,True,0.2048,0.786,0.0092,0.9,Philadelphia,medium
39.93,-75.19,0,366,other,0.09016393442622951,1.0129081995756328,property,0.7147,False,0.2762,0.7147,0.0091,0.9,Philadelphia,medium
39.93,-75.19,1,130,other,0.09230769230769231,0.9323073446176218,property,0.7093,False,0.2819,0.7093,0.0088,0.9,Philadelphia,medium
39.93,-75.19,2,481,property,0.47401247401247404,0.7373978505338517,property,0.9417,True,0.0496,0.9417,0.0088,0.9,Philadelphia,high
39.93,-75.19,3,503,property,0.1610337972166998,0.9559551360591405,property,0.7714,True,0.2196,0.7714,0.009,0.9,Philadelphia,medium
39.93,-75.18,0,390,property,0.015384615384615385,1.004906936193227,property,0.6762,True,0.315,0.6762,0.0088,0.9,Philadelphia,medium
39.93,-75.18,1,175,property,0.18857142857142858,1.0201430382008894,property,0.8288,True,0.1621,0.8288,0.009,0.9,Philadelphia,high
39.93,-75.18,2,736,property,0.5421195652173914,0.693152263741095,property,0.9416,True,0.0495,0.9416,0.0088,0.9,Philadelphia,high
39.93,-75.18,3,835,property,0.2838323353293413,0.8249051958100933,property,0.9342,True,0.057,0.9342,0.0088,0.9,Philadelphia,high
39.93,-75.17,0,227,property,0.1145374449339207,1.0322490065357364,property,0.8098,True,0.1812,0.8098,0.009,0.9,Philadelphia,high
39.93,-75.17,1,122,property,0.4426229508196721,0.8725943208127193,property,0.9198,True,0.0709,0.9198,0.0093,0.9,Philadelphia,high
39.93,-75.17,2,501,property,0.4930139720558882,0.7265420770056212,property,0.9424,True,0.0488,0.9424,0.0088,0.9,Philadelphia,high
39.93,-75.17,3,559,property,0.3613595706618962,0.8053277134845918,property,0.9394,True,0.0518,0.9394,0.0088,0.9,Philadelphia,high
39.93,-75.16,0,266,property,0.4699248120300752,0.8838481071066165,property,0.6867,True,0.3045,0.6867,0.0088,0.9,Philadelphia,medium
39.93,-75.16,1,91,property,0.32967032967032966,0.9899538025026207,property,0.8463,True,0.1447,0.8463,0.009,0.9,Philadelphia,high
39.93,-75.16,2,632,property,0.6962025316455697,0.5545296059480745,property,0.9449,True,0.0464,0.9449,0.0087,0.9,Philadelphia,high
39.93,-75.16,3,612,property,0.5424836601307189,0.7668712447878874,property,0.9405,True,0.0508,0.9405,0.0088,0.9,Philadelphia,high
39.93,-75.15,0,246,property,0.4959349593495935,0.8471972410128019,property,0.6949,True,0.2962,0.6949,0.0089,0.9,Philadelphia,medium
39.93,-75.15,1,94,property,0.6063829787234043,0.7441899249164168,property,0.6949,True,0.2963,0.6949,0.0088,0.9,Philadelphia,medium
39.93,-75.15,2,502,property,0.6573705179282868,0.5769931961857515,property,0.945,True,0.0463,0.945,0.0087,0.9,Philadelphia,high
39.93,-75.15,3,501,property,0.6307385229540918,0.6284343365092364,property,0.9441,True,0.0472,0.9441,0.0087,0.9,Philadelphia,high
39.93,-75.14,0,82,property,0.5609756097560976,0.7221507649901864,property,0.9412,True,0.05,0.9412,0.0088,0.9,Philadelphia,high
39.93,-75.14,1,38,other,0.23684210526315788,0.9586114083627439,property,0.9187,False,0.0722,0.9187,0.0091,0.9,Philadelphia,high
39.93,-75.14,2,192,property,0.7083333333333334,0.462416348721849,property,0.9446,True,0.0467,0.9446,0.0087,0.9,Philadelphia,high
